sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
15619710,17,28,Marauderile,nom,"Ja see jutt , et Marauderile läheb ainult hooldevaba aku on jama ?",obl,"nom,prop,sg"
15619716,78,89,Marauderile,nom,"Peaasi , et mõõtmetelt sobib ja mahtuvuselt väikseks ei jää= Ja see jutt , et Marauderile läheb ainult hooldevaba aku on jama ?",obl,"nom,prop,sg"
15620316,0,5,Akule,nom,Akule läheb ligi 100V-ne vahelduvpinge !,obl,"nom,prop,sg"
15648637,0,10,Välismaale,nom,Välismaale läheb OÜ Langhami toodang 300 – ja 6000 – liitristes pakendites .,obl,"nom,prop,sg"
15661392,0,6,Letile,nom,Letile läheb 420 krooni .,obl,"nom,prop,sg"
15673221,0,10,Retseptile,nom,Retseptile läheb kirja kas ravimi või toimeaine nimetus,obl,"nom,prop,sg"
15685157,0,14,Küsitluslehele,nom,"Küsitluslehele läheb kirja see , mis maakasutaja ütleb .",obl,"nom,prop,sg"
15696632,15,24,Seaverile,nom,Peaauhind läks Seaverile .,obl,"nom,prop,sg"
15701762,0,11,Manalateele,nom,Manalateele läks mullu 29 inimest rohkem kui 1999.,obl,"nom,prop,sg"
15828846,117,122,MULLE,nom,OLEN LIHTNE RAPLA HAKK MEELSASTI ISTUN TELEVIISORIANTENNIL EI BALTI KETT LAULEV REVOLUTSIOON PARTS EGA SAVISAAR POLE MULLE LÄINUD KORDA,obl,"com,nom,sg"
15983887,16,23,Operale,nom,Minu hääl läheb Operale .,obl,"nom,prop,sg"
15983894,0,7,Operale,nom,Operale läheb ka minu hääl,obl,"nom,prop,sg"
16341828,0,11,Olevipojale,nom,Olevipojale läheb korda teiste arvamus temast ?,obl,"nom,prop,sg"
16380436,0,9,Esikohale,nom,"Esikohale läks ka 19-aastase neiu juunis ilmunud omanimeline album , laskmata tippu samal nädalal väljastatud Puff Daddy uut plaati .",obl,"nom,prop,sg"
16447481,0,7,Pergele,nom,"Pergele , täna läks endalgi suurem pahmakas ( mis , tõsi küll , lohakas ja piiramata oli ) kuid imelik alastustunne on ikka .",obl,"nom,prop,sg"
16979954,125,135,Tammertile,nom,"Zoltan Kövago keeldus kommenteerimast Fazekase juhtumit , ent teatas : « Hõbeda üle on mul hea meel ja tore , et pronks läks Tammertile . »",obl,"nom,prop,sg"
17104087,0,5,Jääle,nom,"Jääle läks kogunisti kaks neljaliikmelist võistkonda , lisaks veel üks omaette õngitseja .",obl,"nom,prop,sg"
17201624,33,45,Tiidemannile,nom,""" Alaliidu võhm läheb täielikult Tiidemannile , "" nendib ta .",obl,"nom,prop,sg"
17283827,0,7,Genkyle,nom,Genkyle läheb hääl .,obl,"nom,prop,sg"
17284487,21,31,Coolpagele,nom,tänan hääletamast ja Coolpagele läheb Best Error 2002 Auhind !,obl,"nom,prop,sg"
17285976,42,50,LEVISele,nom,hehe ... seffid rahad ... kuid hääl läheb LEVISele ....,obl,"nom,prop,sg"
17341251,0,15,Austraallastele,nom,"Austraallastele läheb hinge , et esmakordselt 27 karikavõidu juures saabus seekordne edu Euroopa liivaväljakuil .",obl,"nom,prop,sg"
17379589,28,38,Troskalile,nom,"Ja kuldne jäätisekulp läheb Troskalile , õige vastus .",obl,"nom,prop,sg"
17501056,29,35,Satole,nom,"Kõige rohkem läks hinge , et Satole läks kirja ka uus maailmarekord 46.20 , ületades 35 sentimeetriga senise Olenko rekordi .",obl,"nom,prop,sg"
17828346,30,42,Underwordile,nom,"6*ja et fakkkitall , ma lähen Underwordile <3",obl,"nom,prop,sg"
18528426,0,6,Autole,nom,"Autole järgi läksin , siis võtis päris õhku ahmima -",obl,"nom,prop,sg"
19332490,0,5,Teele,nom,Teele: mine sina kah sinna kusd tulit .... v6i kudas se kirjuttatagse ..,obl,"nom,prop,sg"
19576487,23,28,piole,nom,breikar16: ah ma lähen piole syys .. kui keegi ei räägi ......,obl,"com,nom,sg"
20435330,36,41,piale,nom,"MUNA: kuulge kui tee läheb klafkade piale , siis ple ju midagi sellest ex ?",obl,"com,nom,sg"
20437560,8,13,Teele,nom,Ashley: Teele mh ... ta läks korra ää a varsti tuleb jälle siia =),obl,"nom,prop,sg"
20827958,17,22,piale,nom,Mad: see läks ka piale,obl,"com,nom,sg"
21148479,0,5,Teele,nom,Teele: dt kg lähvad natsa segasi .......,obl,"nom,prop,sg"
21348971,26,31,piole,nom,Mirellu: kes läheb stiina piole,obl,"com,nom,sg"
26418,2,8,Õnneks,nom,“ Õnneks läks kõik hästi ja titaga on kõik väga-väga hästi . ”,obl,"nom,prop,sg"
30870,0,7,Müügiks,nom,Müügiks lähevad üha varasemad peatükid filmitööstuse kulisside-tagustest .,obl,"nom,prop,sg"
79617,0,7,Müügiks,nom,Müügiks läksid ka suletud sünagoogidest pärit toorarullid ja rikastele kaupmeestele kuulunud samovarid .,obl,"nom,prop,sg"
306300,0,6,Õnneks,nom,"Õnneks see nii ei lähe , sest nagu kõik siin maailmas , nii on ka süsinikdioksiid pidevas globaalses ringes ja tema vahetus eri reservuaaride vahel sõltub paljudest asjadest , sealhulgas ka kliimast .",obl,"nom,prop,sg"
416207,0,7,Müügiks,nom,"Müügiks lähevad ka turban , meigikotike , juusteseadmisvahendid , jaapani ooperiprillid ja alghinnaga 470 krooni medaljon , mille ühel poolel on kujutatud Elenat ja teisel Filipiinide diktaatori abikaasat Imelda Marcost .",obl,"nom,prop,sg"
518537,0,6,Õnneks,nom,Õnneks läks kontserdi teine pool paremini .,obl,"nom,prop,sg"
539848,0,7,Kaubaks,nom,Kaubaks olevat läinud ka lubadused maksta kinni lähenevad valimiskampaaniad .,obl,"nom,prop,sg"
700446,23,32,hallimaks,nom,Juuksed olid tükk maad hallimaks läinud ja üldse oli ta kuidagi kortsus ja vana .,obl,"com,nom,sg"
707382,0,6,Õnneks,nom,Õnneks läks ta ilusasti oma uude elamusse - lauta .,obl,"nom,prop,sg"
709349,0,7,Läilaks,nom,"Läilaks läheb ka iga-aastane kätlemine , mis lõh-nab kuidagi stagnaaegse isikukultuse järele .",obl,"nom,prop,sg"
769565,2,8,Õnneks,nom,""" Õnneks läks nii , et vanker ei purunenud , tuli ei kustunud ning keegi ei saanud ka viga , "" ütles Kotkas .",obl,"nom,prop,sg"
836036,0,9,Tuleroaks,nom,Tuleroaks läks muu hulgas kaks autokoormat kuivatamisootel olnud vilja .,obl,"nom,prop,sg"
862771,0,6,Õnneks,nom,"Õnneks mul on praegu nii hästi läinud , et ma ei mõtle sellistele asjadele .",obl,"nom,prop,sg"
906821,0,6,Õnneks,nom,"Õnneks ei läinud see täide , piletimüüjaid Helsingi trammides enam ringi ei liigu .",obl,"nom,prop,sg"
1007495,0,7,Kaubaks,nom,Kaubaks läks 2 300 000 sõiduautot ja pisikaubikut .,obl,"nom,prop,sg"
1051389,0,6,Õnneks,nom,"Õnneks ei läinud ta oma surnud keelte huvis nii kaugele kui tema semu Paerand , kes läks keelepraktika mõttes ühe surnu juurde lapsehoidjaks ega ole tänini tagasi tulnud .",obl,"nom,prop,sg"
1170235,0,6,Õnneks,nom,"Õnneks nii ei läinud . """,obl,"nom,prop,sg"
1221500,0,10,Kentsakaks,nom,"Kentsakaks läks asi siis , kui saabuma hakkasid minibussid , kust ikka-jälle trobikond lärmakaid kesk-ealisi mehi välja pudenes .",obl,"nom,prop,sg"
1306450,0,6,Õnneks,nom,Õnneks on tavaliselt läinud kõik hästi .,obl,"nom,prop,sg"
1417170,0,6,Õnneks,nom,"Õnneks siiski nii ei läinud , saame tööd edasi teha .",obl,"nom,prop,sg"
1439079,21,32,Michelleiks,nom,Katerina B läheb üle Michelleiks ja ehk ka kellekski kolmandaks .,obl,"nom,prop,sg"
1495183,0,6,Õnneks,nom,Õnneks Nissan ümber ei läinud .,obl,"nom,prop,sg"
1577083,0,7,Halvaks,nom,Halvaks läinud võid on turgudel pakututud umbes saja paki kaupa jaemüüjatele .,obl,"nom,prop,sg"
1584824,0,10,Toetusteks,nom,Toetusteks minevat summat on seetõttu vaja suurendada 40 miljoni krooni võrra .,obl,"nom,prop,sg"
1603390,0,6,Õnneks,nom,"Õnneks läks , server jäi terveks !",obl,"nom,prop,sg"
1628838,0,9,Naljakaks,nom,"Naljakaks läks asi aga siis , kui saabus arst .",obl,"nom,prop,sg"
1714563,2,8,Õnneks,nom,""" Õnneks läks kõik hästi .",obl,"nom,prop,sg"
1720553,101,110,hallimaks,nom,"Sydney järel polnud niisama pidutsemiseks põhjust ning Loit ei välista , et Kajaku juuksed on natuke hallimaks läinud ja Kaaberma juuksed natuke hõredamaks jäänud .",obl,"com,nom,sg"
1811427,0,6,Õnneks,nom,"Õnneks läks , ja nüüd tunnen , et sain õlult suure koorma , "" rõõmustas pärnakas .",obl,"nom,prop,sg"
1896210,0,6,Õnneks,nom,Õnneks läks teisiti : enamik koondistest paneb tõesti rõhu rünnakule ega lähe platsile kaitsetaktikast lähtudes .,obl,"nom,prop,sg"
1984638,0,7,Hulluks,nom,"Hulluks läheb asi uue aasta saabumise ajal , "" oli ta veendunud .",obl,"nom,prop,sg"
2063848,0,7,Kalliks,nom,Kalliks läksid ka päev läbi kestnud päästetööd .,obl,"nom,prop,sg"
2127735,0,7,Hulluks,nom,"Hulluks läheb lugu siis , kui kehtivad sotsiaalsed eeldused võimaldavad orjameelsel inimesel hõivata näiliselt demokraatlikele mehhanismide abil väärikate inimeste positsioone - juhtida riiki , valitsust või muid strateegiliselt olulisi positsioone , mis määravad kodanike praegust elukorraldust ja kujundavad rahvusriigi tulevikku .",obl,"nom,prop,sg"
2146109,0,7,Kaubaks,nom,"Kaubaks lähevad kaltsunukud ja päkapikud , mesilasvahast tehtud küünlad ja erinevas suuruses meepurgid .",obl,"nom,prop,sg"
2180078,2,8,Õnneks,nom,""" Õnneks pole nii palju läinud , "" oli Olsbert rahul .",obl,"nom,prop,sg"
2391955,100,108,peiedeks,nom,""" Kui aga Toomsalu on kokku leppinud , et inimesed kohale ei tuleks , läheb see sujuvalt üle partei peiedeks ! """,obl,"com,nom,sg"
2467925,2,8,Õnneks,nom,""" Õnneks on kergelt läinud ja inimesed pole viga saanud .",obl,"nom,prop,sg"
2592720,16,23,KALLIKS,nom,EHITAMINE LÄHEB KALLIKS .,obl,"nom,prop,sg"
2594015,0,7,Kaubaks,nom,"Kaubaks läheb kõik : kallitest kaubamärkidest ( ja nende poolest on Hamburg lausa paradiis - Jil Sander , Versace , Donna Karan , Armani , Joop ! jt ) väikeste naljakate ehk stressivabade viguriteni .",obl,"nom,prop,sg"
2874235,0,7,Kaubaks,nom,Kaubaks lähevad korterid vanalinnas ja kesklinnas ning majad mere ääres .,obl,"nom,prop,sg"
2891165,0,6,Õnneks,nom,"Õnneks läks Margiti süda väikest ja hapravõitu taime , mis supirohelist loovutades oleks kindlasti ka elu jätnud , nähes nii haledaks , et ta selle küljest ainsatki oksakest võtta ei raatsinud , vaid teda hoolsasti turgutama asus .",obl,"nom,prop,sg"
3036857,26,33,MÜÜGIKS,nom,""" Nüüd aga läheb see KÕIK MÜÜGIKS , "" ütleb autor eessõnas .",obl,"nom,prop,sg"
3055175,0,7,Hulluks,nom,"Hulluks läheb asi siis , kui eksitakse 50 või 100 protsenti . """,obl,"nom,prop,sg"
3068916,2,9,Saagiks,nom,""" Saagiks läheb kõik mis läigib ja mis vähegi metalli moodi välja näeb , "" nentis ta .",obl,"nom,prop,sg"
3123668,2,9,Kalliks,nom,""" Kalliks läheb ka hiljuti linnavalitsuse hoone trepisüvikutele paigaldatud klaaspakettide asendamine , "" nentis Kohtla-Järve aselinnapea Ljudmila Jantšenko .",obl,"nom,prop,sg"
3241354,0,10,Vanarauaks,nom,"Vanarauaks läheb ka vedur Robert , mida ei taha ei Eesti Raudtee ega Edelaraudtee .",obl,"nom,prop,sg"
3347387,0,6,Õnneks,nom,Õnneks siiski nii ei läinud .,obl,"nom,prop,sg"
3348351,43,53,kibedamaks,nom,"Tema hinnangul läheb Eesti olukord järjest kibedamaks , sest kui seni on meil lastud n-ö uue olukorraga kohaneda , siis peatselt on oodata euroliidu inspekteerijaid , kes kontrollivad , kuidas vastsed liikmesriigid täidavad ühtseid seadusi ja uusi õigusakte .",obl,"com,nom,sg"
3449401,0,7,Hulluks,nom,"Hulluks läks asi siis , kui peatreeneriks sai Toomas Hint .",obl,"nom,prop,sg"
3578250,0,7,Kaubaks,nom,Kaubaks lähevad ka rekkamehe õllepudelid .,obl,"nom,prop,sg"
3725265,0,6,Õnneks,nom,Õnneks läks teisiti .,obl,"nom,prop,sg"
3906385,0,6,Õnneks,nom,Õnneks läks .,obl,"nom,prop,sg"
4026701,0,6,Õnneks,nom,"Õnneks läks nii , et kavandatud mäesuusakeskus hiiemäkke lõigatud tõstukisüvendite , tehislumetorustiku ja lasketiiru püssipaukudega jäi ära .",obl,"nom,prop,sg"
4033563,0,9,Keerukaks,nom,"Keerukaks läheb asi siis , kui üks ja sama inimene on teinud mõlemat - nagu Prantsusmaa marssal Petain .",obl,"nom,prop,sg"
4103762,0,7,Hulluks,nom,"Hulluks läheb asi siis , kui mõne tellitud ajakirja vahel on "" kaasavara "" , millega tellija pole osanud arvestada .",obl,"nom,prop,sg"
4106797,43,52,kirkamaks,nom,"See , kas lindude sulestik läks katse ajal kirkamaks ning ka tervis paremaks , peaks täpsemalt selguma mõne kuu jooksul .",obl,"com,nom,sg"
4112280,0,7,Halvaks,nom,Halvaks läinud toidu söömine toob kaasa toidumürgituse .,obl,"nom,prop,sg"
4152893,0,7,Kalliks,nom,Kalliks lähevad ka muusikaharrastajate mänguriistad .,obl,"nom,prop,sg"
4219529,0,6,Õnneks,nom,"Õnneks läks see ettevõtmine aia taha , aga pisiku sain sellest külge .",obl,"nom,prop,sg"
4225374,0,6,Õnneks,nom,Õnneks läks kõik teistmoodi .,obl,"nom,prop,sg"
4276011,0,7,Kaubaks,nom,Kaubaks läheb haruldane,obl,"nom,prop,sg"
4349475,0,7,Kaubaks,nom,Kaubaks lähevad neist vaid hea asukohaga eramud .,obl,"nom,prop,sg"
4416675,99,116,killadi-kolladiks,nom,"Ent piisab vaid pisut vääratada , mõnda lihast valel momendil lõdvaks lasta , kui kogu tants läheb killadi-kolladiks allamäge . """,obl,"com,nom,sg"
4491985,0,7,Kaubaks,nom,Kaubaks läksid nobedate külanaiste ja õpetajate näputööd .,obl,"nom,prop,sg"
4642802,0,6,Õnneks,nom,Õnneks läks teisiti .,obl,"nom,prop,sg"
4647072,20,26,ÕNNEKS,nom,BILL CLINTONIL LÄKS ÕNNEKS .,obl,"nom,prop,sg"
4772316,0,6,Õnneks,nom,Õnneks läks kõik teistmoodi ning Jane loodab maanteel meetreid mõõta veel tubli viis aastat .,obl,"nom,prop,sg"
4772857,0,8,Pimedaks,nom,Pimedaks läheb varjupaigas vara .,obl,"nom,prop,sg"
4776335,0,6,Õnneks,nom,Õnneks läks kõik teistmoodi ning Jane loodab maanteel meetreid mõõta veel tubli viis aastat .,obl,"nom,prop,sg"
4926936,41,45,Seks,nom,"Parima komöödiasarja Emmy läks seekord "" Seks ja linnale "" , mida TV3 näitab pühapäeva õhtuti .",obl,"com,nom,sg"
5062822,0,6,Õnneks,nom,"Õnneks ei läinud poolt tundigi , kui kassike hakkas korralikult pappkastis käima . """,obl,"nom,prop,sg"
5118550,0,6,Õnneks,nom,"Õnneks ei läinud tema 56-meetrine õhulend kirja , täna ootavad hüppajad uut võimalust .",obl,"nom,prop,sg"
5260992,0,5,Tõeks,nom,"Tõeks läheb see , mida ma pärast presidendivalimisi ennustasin , et šokk kainestab poliitikuid ning sunnib otsima uut stiili poliitika tegemises , olema avatumad ja enesekriitilisemad , rohkem valmis kompromissideks ning rohkem tähele panema ühiskondlikku konteksti .",obl,"nom,prop,sg"
5537887,0,6,Õnneks,nom,Õnneks läks lõikus edukalt ning juba üheksandal päeval tulin haiglast välja .,obl,"nom,prop,sg"
5542849,0,6,Õnneks,nom,"Õnneks läks kõik hästi ja asi piirdus ehmatusega , üsna ruttu sai tuli kontrolli alla , ütles Aktuaalse kaamera uudistejuht Andres Kuusk SL Õhtulehele .",obl,"nom,prop,sg"
5546115,0,6,Õnneks,nom,"Õnneks on see ennustus täiesti täppi läinud , sest nädalaga on bensiini hind kiiresti langenud - 35-50 senti liitri kohta .",obl,"nom,prop,sg"
5679732,0,7,Kalliks,nom,Kalliks läheks hiljem ka sellise ala hooldamine ning valvamine .,obl,"nom,prop,sg"
5869733,0,7,Halvaks,nom,"Halvaks läheb asi aga utoopia ellurakendamisel , sest siis kipuvad inimesed ette jääma .",obl,"nom,prop,sg"
5926033,0,9,Tuleroaks,nom,"Tuleroaks läks Mati seitsmemeetrine merepaat koos mootoriga , selle hinnaks pakub ta umbes 30 000 krooni .",obl,"nom,prop,sg"
6008110,0,7,Müügiks,nom,Müügiks lähevad seega mahlakamad ja pehmema iseloomuga veinid .,obl,"nom,prop,sg"
6129379,0,6,Õnneks,nom,"Õnneks läks kõik hästi , "" ütleb Golberg .",obl,"nom,prop,sg"
6150010,2,9,Kaubaks,nom,""" Kaubaks läheb kõik , mis külmaga võidelda aitab . """,obl,"nom,prop,sg"
6170432,40,51,kinnisemaks,nom,"Kuigi tal läksid kanalid ajapikku jälle kinnisemaks , võistles ta Sydneys parima vormiga , mis tal eales on olnud .",obl,"com,nom,sg"
6199830,0,6,Õnneks,nom,Õnneks läheb harva korda nii täpselt segada ja nimetud laimajad moodustavad suuremates kommentaarikeskustes kirjutajatest tühise vähemuse ( paraku on ka mittelaimajad reeglina anonüümsed ) .,obl,"nom,prop,sg"
6308005,0,6,Õnneks,nom,Õnneks läks kõik hästi .,obl,"nom,prop,sg"
6319382,0,7,Kaubaks,nom,"Kaubaks lähevad võimalikult uued , hea asukohaga ja täielikult valmis eramud .",obl,"nom,prop,sg"
6436689,106,115,lollimaks,nom,"Lugesin sealt endalegi üllatuseks välja , et tema arvates kuulun selle osa hulka inimkonnast , kes elades lollimaks läheb .",obl,"com,nom,sg"
6437656,0,7,Hulluks,nom,"Hulluks läks asi siis , kui mind auto peale tõsteti .",obl,"nom,prop,sg"
6442280,0,7,Kurjaks,nom,"Kurjaks läheb aga lugu siis , kui poliitikud hakkavad ise avalik-õigusliku ringhäälingu töö sisusse sekkuma .",obl,"nom,prop,sg"
6467050,0,6,Õnneks,nom,Õnneks läks .,obl,"nom,prop,sg"
6516272,0,7,Müügiks,nom,"Müügiks lähevad raamatud ja audiomaterjalid sellest , kuidas oma leiutisi edukalt turustada .",obl,"nom,prop,sg"
6527069,0,7,Kurvaks,nom,"Kurvaks läheb asi siis , kui näed kuskil väikeasulas või eurobussipeatuses kuivetuid vanamehenässe , karvatuustid kõrvadest ja nina-aukudest välja turritamas , kes siunavad juute ja vabamüürlasi ning lõugavad , et Siim Kallas on ennast 10 miljoni dollari eest merovingidele maha müünud .",obl,"nom,prop,sg"
6570585,0,8,Kulukaks,nom,"Kulukaks lähevad ka renoveerimistööd , sest juba lifti ehitamine keskaegsesse majja nõuab üsna palju raha .",obl,"nom,prop,sg"
6621376,0,7,Hulluks,nom,"Hulluks läheb asi aga siis , kui firmad rajavad kokkuhoiule",obl,"nom,prop,sg"
6633758,0,7,Kaubaks,nom,"Kaubaks lähevad ka aiabasseinid , päevitusriided ja ujumistarbed , mis seni poeriiuleil tolmusid .",obl,"nom,prop,sg"
6824047,0,9,Tuleroaks,nom,"Tuleroaks läksid vanausuliste jumalakojad , ikoonid , isegi elumajad .",obl,"nom,prop,sg"
6903979,0,7,Julgeks,nom,"Julgeks läinud teised , või ... nad ikka kardavad surra ?",obl,"nom,prop,sg"
6905961,20,29,kirkamaks,nom,"Sinine kirkus läheb kirkamaks , kirkamaks , kuni haihtub ; kristalne heli , justkui harfilt , läheb kirkamaks , kirkamaks , kuni katkeb nagu pillikeel ülepingest .",obl,"com,nom,sg"
6938966,31,40,lollimaks,nom,""" Ükski inimene ei lähe elades lollimaks , välja arvatud need , kes ka täna hääletavad tõenäoliselt Euroopa Liidu vastu , "" lausus endine riigipea .",obl,"com,nom,sg"
6998814,0,6,Õnneks,nom,Õnneks nii siiski ei läinud ja seltskond laskus koos neljajalgsega .,obl,"nom,prop,sg"
7232618,0,6,Õnneks,nom,Õnneks läheb teisipäeval Val di Fiemmes algav MM veel vanaviisi : saame omadele kaasa elada nende lemmikdistantsidel ja -tehnikas .,obl,"nom,prop,sg"
7361599,0,6,Õnneks,nom,"Õnneks läks lahkumistseremoonia lihtsamalt , kui Valeri lootnud oli .",obl,"nom,prop,sg"
7514786,2,8,Õnneks,nom,""" Õnneks läks , "" ohkas Jack , kui nad sulasid avalikes tunnelites sagivasse liiklusvoolu .",obl,"nom,prop,sg"
7606768,2,11,Õppetööks,nom,"“ Õppetööks läheb õppelaenust kaduvväike osa , võiks isegi öelda , et õ_p_p_e_laenu kui sellist tegelikult ei olegi , ” nendib  Kaur Parve  Tartu Ülikooli üliõpilastoimkonnast .",obl,"nom,prop,sg"
7618701,0,7,Kurjaks,nom,"Kurjaks läks asi siis , kui Mustamäe korteris toimus korterivargus .",obl,"nom,prop,sg"
7667078,0,6,Õnneks,nom,Õnneks läks kõik suurepäraselt .,obl,"nom,prop,sg"
7684731,0,7,Läilaks,nom,"Läilaks läheb juba ajalehti vaadata , muud pole kui Murutari ja Hallaste kemplemine .",obl,"nom,prop,sg"
7690847,0,7,Hulluks,nom,"Hulluks läheb asi siis , kui teie kõrvalkorteris elab parm .",obl,"nom,prop,sg"
7692435,332,339,Lolliks,nom,"Seni laialt levinud hüüdnimed nagu “ veiks ” , “ jörts ” , “ mäxx ” , “ toits ” , “ õunakas ” , “ fotopupsik ” , “ kompu ” või “ miki ” kõnelevad sellest , et Te olete kaaslaste hulgas populaarne ja Teile viitsitakse hüüdnimesid välja mõelda , kuigi tegelikult olete ju Kõvera Jalaga Piison Kes Kaotas Börsil Kümme Miljonit Ja Läks Lolliks .",obl,"nom,prop,sg"
7836250,0,9,Tuleroaks,nom,"Tuleroaks läksid kummid , akud , õli ja muud autokaubad .",obl,"nom,prop,sg"
7906718,0,6,Õnneks,nom,Õnneks läks !,obl,"nom,prop,sg"
7932256,0,9,Hommikuks,nom,"Hommikuks oli ta läinud , ja minagi olin paranenud .",obl,"nom,prop,sg"
8048660,0,7,Hulluks,nom,"Hulluks läks asi 1985. aasta lõpus , kui ema suri .",obl,"nom,prop,sg"
8100921,0,6,Õnneks,nom,"Õnneks läks nii , et valitsus andis järele , asjad räägiti läbi ja lõpuks olid kõik poliitilised jõud vähemate mööndustega nõus sellega , mis valitsus ette võttis .",obl,"nom,prop,sg"
8115279,0,7,Müügiks,nom,Müügiks läheb ka koerarasv .,obl,"nom,prop,sg"
8141167,35,41,vamaks,nom,"Seda , et lahjemad õlled pisut oda vamaks lähevad , tarbija suurt ei märka - kaupmehed nii lahked pole , et alanenud ostu hinda kaupluse müügihinnas kajastada .",obl,"com,nom,sg"
8229461,0,9,Naljakaks,nom,"Naljakaks läheb asi siis , kui alluvad neid ideid uisapäisa ellu rakendada püüavad .",obl,"nom,prop,sg"
8269177,0,6,Õnneks,nom,"Õnneks läks , et midagi suurt ei juhtunud .",obl,"nom,prop,sg"
8298987,0,6,Ülbeks,nom,"Ülbeks ta siiski ei lähe , sest on ju veel meeles aeg , kui kõige pehmemaks asemeks oli jalamatt .",obl,"nom,prop,sg"
8312102,0,7,Kaubaks,nom,Kaubaks läheb kogu toasisustus,obl,"nom,prop,sg"
8518144,0,6,Õnneks,nom,Õnneks läks .,obl,"nom,prop,sg"
8577958,0,6,Õnneks,nom,Õnneks läks kõik hästi .,obl,"nom,prop,sg"
8662312,0,7,Kalliks,nom,"Kalliks läheks nn. Rootsi mudeli rakendamine põgenikepoliitikas , kuid eeskujusid on teisigi .",obl,"nom,prop,sg"
8704809,80,89,sirgemaks,nom,"Kortsud sirgenevad , aga õnneks mitte elukogemuse kadumise hinnaga , selg läheb sirgemaks ning kõne kiiremaks .",obl,"com,nom,sg"
8706181,19,30,jultunumaks,nom,""" Siis lähevad nad jultunumaks .",obl,"com,nom,sg"
8822939,0,6,Õnneks,nom,Õnneks läks .,obl,"nom,prop,sg"
8883252,0,7,Kaubaks,nom,"Kaubaks lähevad nii kristliku kalendri järgi tulev uusaasta kui ka uue looma-aasta algus idamaade kalendri järgi , kõrvuti sobib pitsi kergitada kodanlikku päritolu emadepäeval kui ka sotsialistliku algupäraga naistepäeval .",obl,"nom,prop,sg"
8925882,54,62,rokikaks,nom,"Kontsert saab olema võimendatud ja läheb kohati päris rokikaks kätte , nii et seekord on meil pop-jõulud !",obl,"com,nom,sg"
8941321,24,34,eskpordiks,nom,"Kogutud vanapaber läheb eskpordiks , peamiselt Venemaale .",obl,"com,nom,sg"
8948876,0,5,Tõeks,nom,"Tõeks läks ka ennustus , et see sajand peab Tartule andma kolm uut silda - tulid Sõpruse sild , raudsild ja Kroonuaia sild .",obl,"nom,prop,sg"
8959781,0,7,Kaubaks,nom,"Kaubaks läksid lillepildid , maastikud ja linnavaated .",obl,"nom,prop,sg"
9072121,0,6,Õnneks,nom,Õnneks läks ! ”,obl,"nom,prop,sg"
9082669,0,9,Tuleroaks,nom,"Tuleroaks läks ka sõiduauto , mis seisis elumajaga kokku ehitatud garaažis .",obl,"nom,prop,sg"
9143768,0,7,Kaubaks,nom,"Kaubaks läks Maapanka reklaaminud valguskast , mille eest anti 500 krooni .",obl,"nom,prop,sg"
9157696,0,8,Tihedaks,nom,"Tihedaks läheb ta siis , kui mõned inimesed avastavad , et oi , tuuri tegemine on ilgelt hea asi , sellega saab jube hästi pappi teenida , teeme ka tuuri .",obl,"nom,prop,sg"
9325187,0,6,Õnneks,nom,"Õnneks ei läinud see täide , piletimüüjaid Helsingi trammides enam ringi ei liigu .",obl,"nom,prop,sg"
9354812,0,7,Halvaks,nom,"Halvaks läheb asi siis , kui vastuolud tekivad rahvusvahelisel areenil .",obl,"nom,prop,sg"
9382077,0,7,Halvaks,nom,"Halvaks läheb asi siis , kui ta keeratakse selili .",obl,"nom,prop,sg"
9434234,0,7,Põrguks,nom,"Põrguks läks elu siis , kui lõime ühisfirma .",obl,"nom,prop,sg"
9614749,0,7,Tüütuks,nom,"Tüütuks läks ajaleheartiklite , nende pealkirjade ja skeemide näitamine .",obl,"nom,prop,sg"
9739530,0,6,Õnneks,nom,Õnneks läks poisil õppimine ludinal .,obl,"nom,prop,sg"
9874382,0,10,Naudinguks,nom,"Naudinguks läheb see , mis naudingut pakub , iga emotsionaalse liigatuse tagant ei maksa tingimata allegooriat või õpetlikku lustimängu nõuda ja otsida .",obl,"nom,prop,sg"
9956502,0,9,Hommikuks,nom,Hommikuks on see läinud .,obl,"nom,prop,sg"
9965242,0,6,Õnneks,nom,Õnneks läks kõik lõpus hästi ja mul ei tekkinud mingeid tüsistusi .,obl,"nom,prop,sg"
9971044,67,78,jultunumaks,nom,"Kui kurjategijad teavad , et neid kardetakse , lähevad nad järjest jultunumaks .",obl,"com,nom,sg"
10068591,0,7,Hulluks,nom,Hulluks läheb asi pärast ärkamist .,obl,"nom,prop,sg"
10146185,0,6,Õnneks,nom,Õnneks läks - jõudsin täpselt õigesse kohta välja .,obl,"nom,prop,sg"
10187340,0,7,Müügiks,nom,"Müügiks lähevad ka koprarajad , lambavilla niitmise ja lõnga ketramise päevad , ravimtaimelaagrid , linnuvaatlused , aroomi- või muu teraapiaga puhkus .",obl,"nom,prop,sg"
10218294,0,7,Hulluks,nom,"Hulluks läks asi siis , kui mustus tuli maha pesta .",obl,"nom,prop,sg"
