sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
498206,90,95,raske,nom,"Loomulikult püüab politsei kohtus tõestada Lvovi osalust tapmiskatses , ehkki see on väga raske .",advcl,"nom,pos,sg"
577579,114,118,lüli,nom,"Signe Kivi sõnul püüab kultuuriministeeriumi eelarve väärtustada kultuuri erinevaid ilminguid , olles kui esimene lüli pikemas ahelas .",advcl,"com,nom,sg"
962622,66,71,raske,nom,"Tõusudel püüdsin saada mõnemeetrise edumaa , sest laskumistel oli raske tuuleski püsida . """,advcl,"nom,pos,sg"
1547284,49,52,oma,gen,"Püüan ka kasupoega kasvatada nii , nagu ta oleks oma .",advcl,"gen,sg"
1916112,26,31,hälli,gen,"Kuna olen olnud akadeemia hälli juures ja tunnen kõiki seal sebivaid tegelasi näo- ja nimepidi , püüan tuua selgust mõnes küsimuses .",advcl,"com,gen,sg"
2809537,105,113,kuritegu,nom,"Pakistani võimud püüavad hetkel selliste tavade vastu võidelda , sest seaduste järgi on karo-kari tõsine kuritegu .",advcl,"com,nom,sg"
3314985,24,28,paha,nom,"Kui inimesel on kusagil paha olla , siis ta püüab sealt lahkuda .",advcl,"nom,pos,sg"
3920372,17,21,lugu,nom,""" Nii et piinlik lugu , püüan sellest õppust võtta . """,advcl,"com,nom,sg"
4099859,79,90,tsaariajast,el,""" Paljud Soome ajaloouurijad on püüdnud ilma kriitikata rahvale sisendada , et tsaariajast on olnud Soomele palju kasu , sest siis , 1809. aastal , loodi soomlaste rahvuslik identiteet ja iseseisvusaade .",advcl,"com,el,sg"
4316341,102,107,saama,ill,"Ägedalt Vene-Saksa gaasitoru vastu protestinud Poola püüab teha Saksamaale selgeks , et Varssavi peab saama projektis vähemasti kaasarääkimisõiguse .",advcl,"ill,mod,ps,sup"
4498875,24,29,vaene,nom,"Püüdkem kujutleda , kui vaene nende aegade luule temata oleks .",advcl,"nom,pos,sg"
4797534,85,89,vaba,nom,"Püüan võimalikult palju enne puhkuse lõppu ära teha , kuna poeg on praegu ülikoolist vaba ja saab mulle abiks olla .",advcl,"nom,pos,sg"
6007765,78,83,selle,gen,"Meie otsemüükide arv kasvab iga aastaga ning me püüame seda suurendada , sest selle järele on nõudlus , ?",advcl,"gen,sg"
6361077,60,64,risu,nom,""" Oleme püüdnud võimalikult vähe risustada : kuigi see pole risu , "" ütles Pramann .",advcl,"com,nom,sg"
6621304,42,46,hobi,nom,"Kuna lindude kodus pidamine on populaarne hobi , püüab komisjon asuda reguleerima ka selle toimimist .",advcl,"com,nom,sg"
7039059,68,73,raske,nom,"õhtul vedeles Metsavend naril ja püüdis lugeda , kuigi arusaamatult raske oli keskenduda .",advcl,"nom,pos,sg"
7079856,45,54,katsekivi,nom,"Ma püüan seda teha , kuigi see on mulle ränk katsekivi .",advcl,"com,nom,sg"
7358496,6,14,valehäbi,nom,"Selge valehäbi , püüdis ta ennast ikka veenda .",advcl,"com,nom,sg"
7474675,13,18,kiire,nom,"Sest meil on kiire , püüame kõigil elualadel edasi liikuda forsseeritud tempos .",advcl,"nom,pos,sg"
7527906,78,83,raske,nom,"Ei aidanud ka see , et Villem jalgu püsti püüdis hoida , sest Tereese oli nii raske , et vedas Villemi ka veel pikali , käed-jalad segamini – ja siis said mõlemad naerda .",advcl,"nom,pos,sg"
7705234,20,28,volikogu,nom,"Et milleks naistele volikogu , püüdku oma naisteasjadegagi toime tulla !",advcl,"com,nom,sg"
8024911,49,53,vana,nom,"Pärast püüdsime karjalapselt järele uurida , kui vana ta siis selle laulu peale on .",advcl,"nom,pos,sg"
8083006,5,10,Falki,nom,"Nagu Falki Columbo , püüab Quandt süüdlasi lõksu end rumalaks teeseldes ja tülikaks tehes .",advcl,"nom,prop,sg"
8134874,84,88,head,nom,"Püüdku mind veenda , olgu ratsionaalselt või emotsionaalselt , et tegelikult on nad head ja tahavad küll mind teenindada .",advcl,"nom,pl,pos"
8301998,12,17,kirja,adit,"Nagu teiegi kirja , püüame ka teisi materjale avaldada ilma eriliste kärbeteta ja mõttetruult , mistõttu torkavad nad silma oma aususe , otsekohesuse ja teravusega .",advcl,"adit,com,sg"
8363344,69,74,raske,nom,"Ma püüan oma ISEt laiali laotada tervele aastale , ehkki see on väga raske .",advcl,"nom,pos,sg"
9015838,63,68,raske,nom,"“ Püüdsin alustada mitte väga aeglaselt , sest pärast on vahet raske tasa teha , ” märkis 19-aastane Katrin Shmigun .",advcl,"nom,pos,sg"
9348406,40,44,käsi,nom,“ Eile püüdsin ma sellise haugi nagu mu käsi !,advcl,"com,nom,sg"
9421240,128,133,raske,nom,"Korraga nägin , et kaldal on tütarlaps , kes püüab kõikvõimalike märkidega mulle selgeks teha , et teist nii rumalat inimest on raske ette kujutada .",advcl,"nom,pos,sg"
9504589,134,142,possible,nom,"Muide , minu esimene mälestus Kreekast oli mingi itaalia madrus , kes mulle varahommikul Korfu-kandis midagi seletada püüdis , et  no possible , no possible  .",advcl,"com,nom,sg"
9567194,33,38,silme,gen,"Kui kindlustusseltsil on pankrot silme ees , püüab kindlustusinspektsioon leida mõne kindlustusfirma , mis võtaks üle tulevase pankrotipesa kindlustuslepingud .",advcl,"com,gen,pl"
9861740,64,69,filmi,gen,"“ Ma püüdsin teha võimalikult mitteteatrit , et oleks nagu nõks filmi moodi .",advcl,"com,gen,sg"
10007490,22,26,kena,nom,"“ Aga kui füüsis pole kena , püüan inimestele teistmoodi meeldida , ” räägib ta .",advcl,"nom,pos,sg"
10017847,33,42,agentuuri,gen,"Ehkki kaks kõige autoriteetsemat agentuuri on Moody's Investor Service ning Standard & Poor's , püüab Fitch IBCA nendega ühte jalga käia ning seda enam sealt kingitusi oodata ei ole .",advcl,"com,gen,sg"
10272431,55,60,saade,nom,"“ Püüame teha nii , et see ei oleks enam Maire Aunaste saade , ” võtab ETV populaarseimaid meesstaare jutuotsad kokku .",advcl,"com,nom,sg"
10348498,31,36,Lauri,nom,"Kolleeg püüab mind veenda , et Lauri Saatpalul on hääl , mis paneb naisterahvastel kõrvad liikuma .",advcl,"nom,prop,sg"
10413001,80,84,kulu,nom,"Oleme püüdnud mündivahetuslepinguid teha võimalikult palju , kuigi see on meile kulu .",advcl,"com,nom,sg"
10851084,12,19,Lundemo,nom,"Nagu kunagi Lundemo , nii ei püüa Elofssongi eriti otsida , mida ise valesti tegi , et omaks peetud medalitest ilma jäi - teiste kallal jõrisemine on lihtsam .",advcl,"nom,prop,sg"
11084505,13,29,rahvaraamatukogu,gen,"“ Kuna oleme rahvaraamatukogu , püüame , et oleksid esindatud kõik muusikastiilid , ” ütles Salu “ Postimehele ” .",advcl,"com,gen,sg"
11283289,65,70,raske,nom,"Kuigi 10kuuse Oskari emaks olemise kõrval on muudeks tegemisteks raske aega leida , püüab Evelin oma meelistegevuse kudumise jaoks ikkagi seda näpistada .",advcl,"nom,pos,sg"
11395206,24,29,vaene,nom,"Püüdkem kujutleda , kui vaene nende aegade luule temata oleks .",advcl,"nom,pos,sg"
11497282,43,48,raske,nom,"Kuigi kriminaalhooldaja töö on Tiina sõnul raske , püüab ta hakkama saada .",advcl,"nom,pos,sg"
11890057,77,82,looge,nom,"Nüüd püüavad mingid ringkonnad järeltulevale põlvkonnale sisendada , et ärge looge endale illusioone , sest pingutage , kuidas tahes , eesti rahvas hääbub ükskord nagunii .",advcl,"com,nom,sg"
12245317,147,152,raske,nom,"Ärge parem püüdkegi riiulite vahel tuulates näiteks ämma ja kingitust mõttes kokku viia , sest oma valikuga naelapead tabada võib tõesti olla üsna raske : valitud parfüüm on ämma meelest liiga lääge/terav , kampsun liiga lai/kitsas , toasussid ülearu pehmed/jäigad ...",advcl,"nom,pos,sg"
12353944,83,88,raske,nom,"Linnaosavalitsused püüavad vältida üürivõlglaste tänavale tõstmist , sest neile on raske uut kodu leida .",advcl,"nom,pos,sg"
12409388,66,71,raske,nom,"Tõusudel püüdsin saada mõnemeetrise edumaa , sest laskumistel oli raske tuuleski püsida .",advcl,"nom,pos,sg"
12502852,70,78,kuritegu,nom,"Politsei saab kellegi tegevusse sekkuda alles siis , kui see on suisa kuritegu , kristlik kodu ja päevakeskus püüavad neid juhtumeid ära hoida .",advcl,"com,nom,sg"
13199288,71,75,käsi,nom,Kalamees kiitleb sõprade ees : “ Eile püüdsin ma sellise haugi nagu mu käsi ! ”,advcl,"com,nom,sg"
14158698,21,25,vara,nom,"Et Hiddinkit on veel vara Venemaa koondise tulevaseks peatreeneriks nimetada , püüdis veenda ka tema agent Kees van Nievenheizen .",advcl,"com,nom,sg"
14525786,40,45,saama,ill,"Ta lisas , et kui ei peaks fondist raha saama , siis püüavad nad oma jõududega hakkama saada .",advcl,"ill,main,ps,sup"
14609505,34,39,raske,nom,""" Püüame end leida , kuigi see on raske , "" ütleb Kerde .",advcl,"nom,pos,sg"
15396808,89,94,raske,nom,"Mina näiteks üldse neid ei vihka aga ma püüan natuke neid valgustada , kuigi see on väga raske , peaaegu võimatu .",advcl,"nom,pos,sg"
15638086,36,41,kiire,nom,"Ehkki teie ajutegevus on sel aastal kiire , püüdke lepingute sõlmimisel , raha- ja äritehingutes ning muusuguste tähtsate otsuste tegemisel hoiduda kiirustamisest ja impulsiivsest tegutsemisest .",advcl,"nom,pos,sg"
16087634,46,51,raske,nom,"Meie trio püüab seda teha , ehkki ülesanne on raske .",advcl,"nom,pos,sg"
16455469,173,176,ööd,nom,irw@sina ja sinu protsendid ... mina igastahes panin oma dreamweaveri ja photoshopi kinni ... läen käin korra väljas ja siis püüan normaalse inimese kombel magama heita ... ööd teile kõigile ööloomadele kes veel/juba üleval ...,advcl,"com,nom,pl"
16527835,59,64,raske,nom,"Olge hea , püüdke mulle midagi selgeks teha , kuigi mul on raske aru saada .",advcl,"nom,pos,sg"
16762889,258,263,raske,nom,toon kõige lihtsama näite siit delffist seesama venna kodukas .. inimesed ( kes me ju siin tegelt võõrad oleme s.t. reaalis üksteist enamuses üldse ei tunne ) võtsid lihtsalt oma heast tahtest kätte ja püüdsid ühele endi seast veidi rõõmu valmistada kui tal raske oli .. v teine näide .. siis kui tshukts oli raskustes kas Sa teadka kui palju oli neid kes ulatasid talle käe ja püüdsid/tahtsid oma abi pakkuda ?? kui see kõik ei ole hoolivus siis mis see on .. ?,advcl,"nom,pos,sg"
17352039,118,128,Blahnikuid,nom,"Tulvil umbusku , laskusin põlvili ja püüdsin ukse alt sisse piiluda , aga kõik , mis ma nägin , oli paar nõelkontsaga Blahnikuid .",advcl,"nom,pl,prop"
17539865,21,26,selle,gen,"Millised andmed meil selle kohta on , seda ma püüan keskkonnaministrilt uurida .",advcl,"gen,sg"
17562410,67,72,raske,nom,"Oma küla kaitstes püüdsid elanikud selgeks teha , et seal on üldse raske midagi ehitada .",advcl,"nom,pos,sg"
17655765,8,12,kõva,nom,"kui sul kõva on , siis püüa seda teistelegi näidata , kui sul kõva on , siis käsi kokku löö !",advcl,"nom,pos,sg"
17701829,94,100,kriisi,gen,"Targalt majandavad riigid püüavad majandusse võimalikult palju raha pumbata , kui tegemist on kriisi või majandusseisakuga .",advcl,"com,gen,sg"
17767399,45,49,tuju,nom,IFF järgmine kord mõtle sellele kui sul paha tuju on sa kellegi sõnavabadust püüad oma suva järgi piirata .,advcl,"com,nom,sg"
18873580,27,32,raske,nom,"“ Püüdsin juttu teha , kui raske on maaelu .",advcl,"nom,pos,sg"
18906070,16,21,selle,gen,"Kui teil midagi selle vastu ei ole , püüan teid kogu aeg päevakorrapunktides toimunud muudatustega kursis hoida .",advcl,"gen,sg"
19157286,114,123,Riigikogu,gen,"Ma ei varja kõigepealt seda , et ma püüan teid natukene kontrollida , kuna minu teada te olete esimest korda siin Riigikogu ees ja mind teie mõttekäik huvitab .",advcl,"com,gen,sg"
19508231,78,84,võrdki,gen,"plika_tartust: mart ää püüa olla vaimukas , sest nagu nii sa seda pole grammi võrdki",advcl,"com,gen,sg"
19508241,73,79,võrdki,gen,"Juliette: mart ää püüa olla vaimukas , sest nagu nii sa seda pole grammi võrdki",advcl,"com,gen,sg"
20272433,71,76,raske,nom,plika_tartust|afk: mrt klz ... eks ma püüan .... kuigi see saab olöema raske - :p,advcl,"nom,pos,sg"
4316341,102,107,saama,ill,"Ägedalt Vene-Saksa gaasitoru vastu protestinud Poola püüab teha Saksamaale selgeks , et Varssavi peab saama projektis vähemasti kaasarääkimisõiguse .",advcl,"ill,mod,ps,sup"
4797534,85,89,vaba,nom,"Püüan võimalikult palju enne puhkuse lõppu ära teha , kuna poeg on praegu ülikoolist vaba ja saab mulle abiks olla .",advcl,"nom,pos,sg"
7079856,45,54,katsekivi,nom,"Ma püüan seda teha , kuigi see on mulle ränk katsekivi .",advcl,"com,nom,sg"
9421240,128,133,raske,nom,"Korraga nägin , et kaldal on tütarlaps , kes püüab kõikvõimalike märkidega mulle selgeks teha , et teist nii rumalat inimest on raske ette kujutada .",advcl,"nom,pos,sg"
9861740,64,69,filmi,gen,"“ Ma püüdsin teha võimalikult mitteteatrit , et oleks nagu nõks filmi moodi .",advcl,"com,gen,sg"
10272431,55,60,saade,nom,"“ Püüame teha nii , et see ei oleks enam Maire Aunaste saade , ” võtab ETV populaarseimaid meesstaare jutuotsad kokku .",advcl,"com,nom,sg"
10413001,80,84,kulu,nom,"Oleme püüdnud mündivahetuslepinguid teha võimalikult palju , kuigi see on meile kulu .",advcl,"com,nom,sg"
16087634,46,51,raske,nom,"Meie trio püüab seda teha , ehkki ülesanne on raske .",advcl,"nom,pos,sg"
16527835,59,64,raske,nom,"Olge hea , püüdke mulle midagi selgeks teha , kuigi mul on raske aru saada .",advcl,"nom,pos,sg"
17562410,67,72,raske,nom,"Oma küla kaitstes püüdsid elanikud selgeks teha , et seal on üldse raske midagi ehitada .",advcl,"nom,pos,sg"
18873580,27,32,raske,nom,"“ Püüdsin juttu teha , kui raske on maaelu .",advcl,"nom,pos,sg"
760387,81,100,ülikooliraamatukogu,nom,"Rahaprobleemid on aastate jooksul tekkinud sellest , et riik rahastab TÜR-i nagu ülikooliraamatukogu , kuid avaliku raamatukoguna tegutsev TÜR täidab Lõuna-Eestis Rahvusraamatukogu ülesandeid , ütles Liivamägi .",advcl,"com,nom,sg"
371984,7,12,Paani,gen,"Nagu “ Paani ” Edvardat , ei rahulda ka Valgemäe Mariet ja Niskamäe Hetat rüütellik , ent siiski teenerlik armastus , teenijaid on neil niigi .",advcl,"com,gen,sg"
17432142,75,80,käima,ill,"Kas need on rahuldavad või puudulikud , et me peame eelnõus pakutavat teed käima ?",advcl,"aux,ill,ps,sup"
18280317,85,94,nurgakivi,nom,"See ei rahulda praegust valitsuskoalitsiooni , sellepärast et see on demokraatia üks nurgakivi .",advcl,"com,nom,sg"
4488437,83,92,gangreeni,gen,Aga ma olen alati öelnud : parem ravigu veresoontekirurg radikuliiti kui neuroloog gangreeni .,advcl,"com,gen,sg"
1930282,38,49,erakapitali,gen,"Ehkki USA-s on kõik energeetikafirmad erakapitali käes , reguleerib lõpphinda riik , tõi ta näite .",advcl,"com,gen,sg"
17717488,66,72,sisugi,nom,"Kuna kodukord ei reguleeri täpselt küsimuse sisu nii nagu vastuse sisugi , siis kahjuks on võimalik esitada ka liitküsimust ja anda liitvastust .",advcl,"com,nom,sg"
1026513,80,89,kogupauku,adit,"Teater on topeltlööki Gom-browiczi ja Kunderaga reklaaminud kui ida-eurooplaste kogupauku , kas on see eesti publikule pärikarva kui iiri moedramaturgia ?",advcl,"adit,com,sg"
11421030,35,50,organisatsiooni,adit,"Tõesti , EL on end reklaaminud kui organisatsiooni , mis suurendab oma liikmete heaolu .",advcl,"adit,com,sg"
3604995,232,241,meelerahu,nom,"Tänu paanikale pääses Oru asula kurb olukord sel nädalal küll kõigis uudistekanalites esikohale , kuid vaevalt alavääristav käsitlusviis kitsikust kannatava asula elanikke toetas , pigem rikkus asjatult nende nagu teistegi inimeste meelerahu .",advcl,"com,nom,sg"
5198595,78,82,püha,nom,"Kui keegi rikub Jumala templi , siis Jumal rikub tema ; sest Jumala tempel on püha ja seesama olete teie !",advcl,"nom,pos,sg"
5722626,92,100,Gävleski,nom,"Hinge jääb kaugushüpe , kus sain korraliku 7.64 , kuid tulemuse rikkus taganttuul nagu nüüd Gävleski .",advcl,"nom,prop,sg"
14570582,102,106,püha,nom,"Korintlastele 3 : 17-21 Kui keegi rikub Jumala templi , siis Jumal rikub tema ; sest Jumala tempel on püha ja seesama olete teie .",advcl,"nom,pos,sg"
7104237,40,45,Joost,nom,"Ja et valvurid räägivad teist keelt kui Joost , kui Heta , kui kohalikud elanikud …",advcl,"nom,prop,sg"
13604857,48,52,must,nom,"“ Pärast räägin vajaduse korral nii , et maa on must , ” sõnas raskekaallane ja palus mõistmist .",advcl,"nom,pos,sg"
15301888,127,137,copi-peist,nom,"Kingo jutt maausu kohta ei kõlba tõesti kuhugile , aga ta on seda varem rääkinud "" aktivistis "" , nii et see lihtsalt tavaline copi-peist .",advcl,"com,nom,sg"
360312,39,43,mina,nom,"8/67 Teised siiski rõhutavad kui mitte mina , nähtava ja nähtamatu universumi ühtsust , siis jätkuvust küll .",advcl,"com,nom,sg"
367129,27,36,Shirleygi,nom,"Üks informant rõhutab nagu Shirleygi , et  mees saab seda edasi anda naisele või naine mehele .",advcl,"nom,prop,sg"
11892679,49,54,raske,nom,"Ma rõhutan , võimalik , sest midagi lubada oleks raske .",advcl,"nom,pos,sg"
16266771,217,222,raske,nom,"Ma olen täitsa nõus härra Enn Tartoga , ka mind teeb tõsiselt murelikuks küsimus , mis saab eesti rahvast , kui me nendel tingimustel läheme , nendel tingimustel , ma rõhutan , sest alternatiivi euroliitu minekule on raske leida , aga halbadel tingimustel minek on veel hullem kui üldse mitte minek .",advcl,"nom,pos,sg"
3232883,27,32,Tufte,nom,"Ta rõõmustab samavõrd nagu Tufte , õnnelik on ka pronksimees Janakiev .",advcl,"nom,prop,sg"
16988524,76,82,poisid,nom,"Mehed , no sellised neljakümne kandis mehed , rõõmustavad nagu päris noored poisid .",advcl,"com,nom,pl"
2005506,140,145,raske,nom,"Uurijad oletavad , et tegemist on täiesti ohutu välimusega 40- kuni 50-aastase psühhopaadiga , kes ründab erinevates kohtades , mistõttu on raske talle jälile saada .",advcl,"nom,pos,sg"
7994377,19,23,vana,nom,"Kui hunt on tõesti vana ja tark , siis ei ründa ta mingil juhul seal , kus on kolm inimest , püss , viis koera aedikus ja üks hundisuurune elajas mööda hoovi jooksmas !",advcl,"nom,pos,sg"
8214069,2,8,Tuleks,nom,"“ Tuleks noorus tagasi , saaks jälle nii head silmad , millega käsitööd teha .",advcl,"nom,prop,sg"
12989995,0,7,Süstiks,nom,"Süstiks niisama kuskil nurgas , saaks võlad kaela ja lõpuks annaks süstla otsas otsad .",advcl,"nom,prop,sg"
15084876,51,55,SEKS,nom,"Saad valesti aru , et selle asja ( testi ) mõte on SEKS .",advcl,"com,nom,sg"
15607713,4,9,pleks,nom,"Kui pleks , siis saad ka teada , et oli pleks  )",advcl,"com,nom,sg"
17119518,55,60,v6iks,nom,"sellest ma pole ikka yldse aru saanud , et miks see ei v6iks olla nagu windowsi installerites - on default koht kuhu menyysse see pannakse ja kui sinna ei taha , siis v6in m6ne teise koha valida .",advcl,"com,nom,sg"
17314980,28,35,s6idaks,nom,Nalja saaks kui mõni presku s6idaks Golfiga,advcl,"com,nom,sg"
14488330,127,142,ketšupi-veesegu,nom,""" Me ei hakka ju Hollywoodist mitmekümne tuhande eest laibanukku tellima , kui siin saab käepäraste vahenditega – nagu näiteks ketšupi-veesegu ning hakklihamass – vägagi tõetruu laiba teha , "" räägib grimeerija Irma Smitt , kes teeb surnuimitatsioone krimiseriaali "" Kelgukoerad "" tarbeks .",advcl,"com,nom,sg"
4764522,99,104,meelt,part,"Proovisin teda veenda , suutsin isegi vihastada , aga lõpuks sain aru , et minu võimuses pole tema meelt muuta , "" rääkis ta .",advcl,"com,part,sg"
6715791,34,39,meelt,part,"Kui erakonnad oleksid lõpuni seda meelt , et ei loobu millestki , siis nad ei saaks ka valitsusse .",advcl,"com,part,sg"
7238474,114,119,meelt,part,"Küll kõlas kohtumistel , et iga poliitik ja esineja rääkis pisut erinevat juttu , ning ta sai aru , et päris ühte meelt selle kohta siin siiski ei ole .",advcl,"com,part,sg"
14576182,88,94,tegelt,nom,ma arvan .. kui me vastused .. teada saame .. siis kõik .. saavad aru .. et me kõik Üks tegelt .. sellest Ühest Kõiksusest .. what about that .. ?,advcl,"com,nom,sg"
16549352,99,104,meelt,part,"Proovisin teda veenda , suutsin isegi vihastada , aga lõpuks sain aru , et minu võimuses pole tema meelt muuta , rääkis ta .",advcl,"com,part,sg"
18041155,50,55,meelt,part,"Kas ma sain õigesti aru , et te olete minuga ühte meelt ?",advcl,"com,part,sg"
19061709,188,193,meelt,part,"Väliskomisjonis küsimust arutades ei tõusetunud niisugust arusaamist , et Liivi laht oleks pidanud jääma vaba sissesõiduga mere osaks , ja ma saan aru , et põhimõtteliselt oleme kõik seda meelt , et Liivi laht peaks olema suletud ja peaks olema ära jagatud territoriaalmerena ainult Eesti ja ainult Läti vahel .",advcl,"com,part,sg"
19195196,36,41,meelt,part,"Ma saan aru , et me oleme kõik seda meelt , et Jõuluvana ei valetanud meile ja ütles , et tal on kingid kaasas .",advcl,"com,part,sg"
5154601,20,27,Ladalgi,ad,"Aga nagu vanal heal Ladalgi , ei sega see ilmselt paljude tulevaste kasutajate sõidurõõmu .",advcl,"ad,prop,sg"
10078421,32,41,Nietzsche,nom,"See teadmine pigem segab , sest Nietzsche ja Keyserling ja ka Middendorf on veel ainult nimed , malendid mänguväljal .",advcl,"nom,prop,sg"
10842225,30,38,protesti,gen,"Kui kogu eesmärk ongi protest protesti pärast , siis on kuri keemik Pärnoja algained õigesti seganud .",advcl,"com,gen,sg"
16219438,60,65,raske,nom,""" Otsinguid segas vihm ja paks udu , mistõttu oli neid väga raske leida , "" märkis ta .",advcl,"nom,pos,sg"
155779,35,41,vennas,nom,"Ema seisis akna all , kolmeaastane vennas Lui süles .",advcl,"com,nom,sg"
1251554,48,57,mõrtsukas,nom,""" Seisin perekonna silme all nagu mingi viimane mõrtsukas , käed raudus .",advcl,"com,nom,sg"
4285845,52,63,kroonikaski,part,"Tekst ongi seatud nii , et Henrik seisab , nagu oma kroonikaski , keset sündmusi ning asub nendega üht- või teistpidi suhtesse .",advcl,"com,part,pl"
5692755,99,103,mees,nom,"Me muidugi ei kooskõlasta iga hääletust , kuid vaidlusaluse teema juures seisame kõik kuus kui üks mees oma riigi eest .",advcl,"com,nom,sg"
5750690,121,128,munakas,nom,"Must , kuld ja külm sinine maalivad kolme peale kokku mingi läbitungimatu kalgi maailma , mis seisab vaataja vastas nagu munakas , nagu kaljukõva monumendibüst .",advcl,"com,nom,sg"
6909538,32,47,Päikesekuningas,nom,"Laia särava naeratusega otsekui Päikesekuningas seisis ta trepi ülemisel astmel – joonsirgete viikidega helehallid püksid , tumesinine kaherealine vasevärvi nööpidega klubipintsak , kiiskavvalge särk , briljandiga nõel ehtimas sidrunkollast lipsu – , sirutades juba kaugele ette terekäe .",advcl,"com,nom,sg"
7909765,41,52,palverõngas,nom,"Jah , siis seisaks kogu pulmarahvas nagu palverõngas Aksli ümber .",advcl,"com,nom,sg"
7961451,80,87,rusikas,nom,"Viiksuva tädi meeleheaks pani ta laua enne aknani jõudmist maha , seisis , käed rusikas , metsikult kinnisui hingeldades ja leidmata midagi , mille kallal raevu vabalt välja märatseda , varises kokku räuskavaks ja töinavaks puntraks .",advcl,"com,nom,sg"
8359105,155,163,kuningas,nom,"Kui eelmisel aastal oli dominandiks kolmeliitrine viskipudel , siis sel suvel oli nii mahukaid juba kaks : üks ümmargune , teine kandiline , seisavad nagu kuningas ja lipp malelaual väiksemate vigurite ja etturite keskel .",advcl,"com,nom,sg"
8711481,25,31,kirves,nom,"Siis ta seisiski lävel , kirves hooletult üle õla , lühikest kasvu , sitke ja jässakas , kergelt pilus silmadega , seiras tumma pilguga Wili ja Zmaikot .",advcl,"com,nom,sg"
10385138,86,92,kallis,nom,"Heiki Randma arvas , et las see Tõnismäe sõdur seisab seal pealegi , kui ta kellelegi kallis on .",advcl,"nom,pos,sg"
10615241,156,160,ilus,nom,"Parim , mis olla võib , on tema ümber kinnistunud austajatele see , kui ta ei paku midagi uut , kui ta tõestab , et aeg seisab paigal seal , kus kunagi oli ilus ja hea .",advcl,"nom,pos,sg"
11357643,64,68,mees,nom,"Eestis arvavad paljud , et terve Austria rahvas seisab nagu üks mees Haideri ja tema FPÖ taga ning soovib suisa Euroopa Liidust välja astuda .",advcl,"com,nom,sg"
12404221,22,26,mees,nom,Armee seisab nagu üks mees oma kaitseingli selja taga .,advcl,"com,nom,sg"
12772169,89,101,võidukarikas,nom,"Tosin aastat tagasi ei kahelnud keegi , et kunagi seisab ta rahva ees maailma parimana , võidukarikas käte vahel .",advcl,"com,nom,sg"
12853888,39,43,mees,nom,""" Ta seisis automaadi juures nagu õige mees , kuid kõrvaklapid olid peas , "" rääkis Viljandi politsei ülemkomissar Urmas Lindmäe Sõnumilehele .",advcl,"com,nom,sg"
13118877,32,36,mees,nom,Kas me siis ei seisnud nagu üks mees 1991. aastal oma vabaduse eest ?,advcl,"com,nom,sg"
13289268,54,58,mees,nom,Reformierakond seisis Siimanni valitsuse ajal kui üks mees riigilõivude suurendamise vastu .,advcl,"com,nom,sg"
13541152,19,26,haldjas,nom,Truudus seisab kui haldjas mehe ja naise vahel .,advcl,"com,nom,sg"
14150460,21,28,andekas,nom,Küsimus seisab : kui andekas ?,advcl,"nom,pos,sg"
16926335,17,21,mees,nom,Ta selline kaval mees .. seisab seal vaikselt ...,advcl,"com,nom,sg"
7522932,90,101,murdepunkti,gen,"Sa tead , et Kaufmani analüüsigrupp on paradoksi seletanud kui täiesti loomuliku niiöelda murdepunkti .",advcl,"com,gen,sg"
12766045,54,58,mina,nom,"Ilu saavutati võimlemise ja tervisliku söögiga , nagu mina praegu , seletab Kairi Kaelep .",advcl,"com,nom,sg"
16001707,25,29,guru,nom,"Kuna ma mingi eriline it guru pole , siis seletage lihtsalt eksju .",advcl,"com,nom,sg"
6429867,138,143,raske,nom,"strateegiaga kaasneb aga oht - iga uue toetuse ja teenuse lisandumine seob avaliku võimu väga pikaks ajaks , sest juba antud asja on juba raske ära võtta .",advcl,"nom,pos,sg"
7251188,55,60,ostat,nom,"Mi arvassime , et seo om tu peräst tettu , et ütsikult ostat , sis om nättä , kui kallis om aetu .",advcl,"com,nom,sg"
7498286,36,41,harfi,gen,Olen selle talle selga sidunud nagu harfi või leierkasti .,advcl,"com,gen,sg"
5702064,42,47,jääma,ill,"Kui nad peaksid nüüd 15 000 kroonist ilma jääma , solvab see pereema Lillepalu südamepõhjani .",advcl,"aux,ill,ps,sup"
2819719,96,99,osa,nom,"Saksa armee soosis seksuaalsuhted Norra naiste ja Saksa sõdurite vahel sellepärast , et see oli osa suurest plaanist , kuidas sünniks rohkem sinisilmseid ja blonde aarialasi Tuhandeaastase riigi jaoks .",advcl,"com,nom,sg"
6274848,57,62,metsa,gen,""" Soovisime Pärnamäele teha loodusliku kalme , et sealse metsa all ei oleks mingi sobimatu rajatis , "" märkis Järve .",advcl,"com,gen,sg"
352167,90,95,jääma,ill,"Presidendikantselei ei soovinud avaldada tõlkija nime , sest Alatalu sõnul peab tema nimi jääma presidendile üllatuseks .",advcl,"ill,mod,ps,sup"
547516,135,144,prokuröri,gen,"Äripäeva uudistetoimetuse juhataja Hanno Tomberg ei soovinud süüdistust eile kommenteerida , kuna tema teada on uurimismaterjalid veel prokuröri käes ning süüdistused võivad suures osas muutuda .",advcl,"com,gen,sg"
