sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
4870866,0,11,Tippmodelli,adit,Tippmodelli kinni pidanud politseiniku hinnangul oli tema joove väike .,obj,"adit,com,sg"
4886225,75,86,kordusmängu,adit,Eesti meeste käsipallikoondis pidas Niddelfartis MM-võistluste valiksarjas kordusmängu Taaniga ja kaotas seekord 25 : 29 ( 8 : 13 ) .,obj,"adit,com,sg"
4908094,97,107,vihmavarju,adit,"Samamoodi pidasime läätspuu ( Caragana ) leinavormi ihaldades silmas vaid tema suvist rohelist "" vihmavarju "" .",obj,"adit,com,sg"
4938677,38,43,jahti,adit,Veealustel lagendikel peab hallhüljes jahti .,obj,"adit,com,sg"
4942949,8,14,duelli,adit,Viienda duelli pidasid omavahel Eesti õllepruulijate uudistooted : Tartu õlletehase Suveõlu ja Saaremaa Prii .,obj,"adit,com,sg"
4989547,90,94,talu,,"Vaatamata vene eesnimele on Tombergi juured Läänemaal , kus ta vanaisa pidas aastakümneid talu .",obj,"af,aux,imper,pres,ps,ps2,sg"
5008450,46,54,piknikku,adit,"Kord lõin palli aeda , kus perekond parajasti piknikku pidas , veinipudelid puha puruks - pahandust oli palju , "" tunnistab Marko Palm .",obj,"adit,com,sg"
5024291,70,81,näidismängu,adit,Hollandis testimisel viibiv FC Flora kaitsja Raio Piiroja pidas teise näidismängu AZ Alkmaari eest .,obj,"adit,com,sg"
5024595,91,104,treeningmängu,adit,EM-võistluste finaalturniiriks valmistuv Eesti meeste korvpallikoondis pidas eile Anglet's treeningmängu Sydney olümpiamängudel hõbemedali pälvinud Prantsusmaa koondisega ja kaotas 83 : 116.,obj,"adit,com,sg"
5025702,143,148,fänni,adit,"Seejärel suundus esmakordselt Derby County kaptenipaela kandnud eestlane teise värava taha , kus oma kohtadel pidas rõõmupidu umbes 4000 Derby fänni .",obj,"adit,com,sg"
5029431,103,108,jahti,adit,"Tema hallata on võitlus rahvusvahelise kuritegevusega , ning 4000 FBI agenti peab praegu kogu maailmas jahti lennukikaaperdajaile ja terroristidele .",obj,"adit,com,sg"
5110238,32,39,režiimi,adit,""" Ma ei näljuta end , vaid pean režiimi .",obj,"adit,com,sg"
5122169,49,66,märklauaskandaali,adit,"Kogu selle aja , mis Mart Laar ja Edgar Savisaar märklauaskandaali pidasid , peesitas Reformierakonna esimees Tais ja puhkas hästi välja .",obj,"adit,com,sg"
5137702,207,217,andmebaasi,adit,"Liit organiseerib viipekeele kursusi , korraldab laagreid , koolituspäevi maakondades , otsib soodustingimusi koduabivahendite müümiseks , nõustab lapsevanemaid individuaalselt ja peab kuulmispuuetega laste andmebaasi .",obj,"adit,com,sg"
5151346,71,84,treeningmängu,adit,Eesti jalgpallimeistermeeskond Maardu FC Levadia pidas Türgis Antalyas treeningmängu Venemaa kõrgliiga klubi Volgogradi Rotoriga ja kaotas 0 : 1 ( 0 : 0 ) .,obj,"adit,com,sg"
5153064,121,126,jahti,adit,"Praegustel andmetel võis Haasma olla üks kahest kurjategijast , kes mullu 19. juulil pidas Lasnamäel püstolit paugutades jahti nende eest põgeneda üritanud Pärnust pärit allilmategelasele Ats Pärnastele , kes Tallinnasse kolides alustas kuritegeliku maailmas kiiret tõusu , tegeledes narko- ja muu kriminaalse äriga .",obj,"adit,com,sg"
5160462,25,30,SAAMA,adit,ABI PEAB PATSIENT SIISKI SAAMA .,obj,"adit,com,sg"
5168960,115,134,mälestuskonverentsi,adit,Eesti kirurgid peavad reedel omaaegse hinnatud kirurgi Georg Bernhard Järvekülje 100. sünniaastapäevale pühendatud mälestuskonverentsi .,obj,"adit,com,sg"
5183349,87,101,lahkumisplaani,adit,""" Kraanal "" on Tallinnas Magasini tänaval elav naine ja kollaka tukaga tantsulõvi peab lahkumisplaani : "" Ega ma siis enam tagasi ei tule , siin ei ole tööd .",obj,"adit,com,sg"
5210169,82,89,viisigi,adit,"Ükskord vedas sõber mind Teaduste Akadeemia meeskoori , kusjuures ma ei pea üldse viisigi !",obj,"adit,com,sg"
5210963,34,40,dieeti,adit,"Mairi  ( 37 ) , õpetaja : Pidasin dieeti suvel , juulis .",obj,"adit,com,sg"
5225115,40,43,end,,"Eriti haavatavad on noored naised , kes end Neitsi Maarjateks peavad .",obj,nominal
5257521,70,83,emakeelepäeva,adit,"Esmalt sellepärast , et Kristjan Jaak Peterson , kelle sünnipäeval me emakeelepäeva peame , saab kahesaja aastaseks .",obj,"adit,com,sg"
5266488,63,68,toitu,adit,"Astma sagenemise põhjuseks peavad tervisekaitsjad euroopalikku toitu , õpilaste kehalist loidust põhjustab tihe koolirezhiim ja liiga harv koolitoidu söömine .",obj,"adit,com,sg"
5268672,0,8,Avamängu,adit,"Avamängu peab ta seega laupäeval , kui Telindus kohtub Belgia liigas Aalstiga .",obj,"adit,com,sg"
5271394,40,45,KÄIMA,adit,MIINISTER EI PEA SURNUMATJA NÄOGA RINGI KÄIMA .,obj,"adit,com,sg"
5289702,57,62,talli,adit,Koos tütar Marikaga peab kange naine paarikümne hobusega talli .,obj,"adit,com,sg"
5291748,9,14,matši,adit,"Raskeima matši pidas Budõlin poolfinaalis , tänavuse hooajani kergemas kehakaalus võistelnud jaapanlasest olümpiavõitja Kenzo Nakamuraga .",obj,"adit,com,sg"
5292173,14,19,JÄÄMA,adit,RONGID PEAVAD JÄÄMA .,obj,"adit,com,sg"
5293517,81,86,vooru,adit,"Energiaturu Inspektsioon ja Eesti Energia peavad täna järjekordse läbirääkimiste vooru , kus võidakse kokku leppida elektrihinda määravas Eesti Energia järgmise aasta eelarves .",obj,"adit,com,sg"
5298956,38,51,treeningmängu,adit,Eesti jalgpallikoondis pidas Küprosel treeningmängu Stockholmi AIK-ga ja viigistas 1 : 1.,obj,"adit,com,sg"
5311949,52,76,kvalifikatsiooniturniiri,adit,Ülejäänud kolmele kohale peavad 12 riigi meeskonnad kvalifikatsiooniturniiri .,obj,"adit,com,sg"
5339446,111,117,dieeti,adit,"Seltskonnas viibides viskavad viimasel ajal täiesti üle need inimesed , kes räägivad , kuidas nad kõik hoolega dieeti peavad .",obj,"adit,com,sg"
5341113,49,57,operetti,adit,"Viienda uuslavastusena pidas Allik silmas Beneši operetti "" Haljal aasal "" Margus Vaheri lavastuses , mis esietendus vahetult enne hooaja lõppu , 2. juunil .",obj,"adit,com,sg"
5345960,56,62,gruppi,adit,""" Meie "" all peab Ahonen silmas sihtasutuse ajaloolaste gruppi , kes uurivad lähiajalugu ja kelle tegevust koordineerib ajaloodoktor Enn Tarvel .",obj,"adit,com,sg"
5379104,45,55,müügiboksi,adit,Vahur peab turul tööriistade ja mopeediosade müügiboksi .,obj,"adit,com,sg"
5393979,154,164,konkubiini,adit,"Tunnistajapingis veedetud viie päeva jooksul oli vanahärra sunnitud tunnistama , et oli oma seniilse ja ratastooli aheldatud naise eest varjatult pidanud konkubiini .",obj,"adit,com,sg"
5408721,0,11,VÕTMEMATSHI,adit,VÕTMEMATSHI PIDAS JUBA HOMMIKUL .,obj,"adit,com,sg"
5426592,40,53,õllefestivali,adit,"Kümned leedulased pidasid reedel tasuta õllefestivali tänu õnnetusele , kus veoauto enam kui 20 tonni õllega Leedu põhjaosas Panevežyse ja Pasvalyse vahelisel maanteel kraavi sõitis .",obj,"adit,com,sg"
5436360,96,109,kontrollmängu,adit,Euroopa meistrivõistluste finaalturniiriks valmistuv Eesti korvpallikoondis peab täna Viljandis kontrollmängu Rootsi ning pühapäeval lõunanaabri Lätiga .,obj,"adit,com,sg"
5457463,0,5,Hoidu,adit,"Hoidu kuuma fööni eest ja ära föönita , pea allapoole : vastukarva õhuvoo survel saab juuste struktuur kannatada .",obj,"adit,com,sg"
5488286,43,49,duelli,adit,Pappasega üle kahe meetri tõusnud kõrguses duelli pidanud venelane Lev Lobodin ajas kolmel katsel kõrguse 2.06 maha ja temale jäi kirja 2.03.,obj,"adit,com,sg"
5491298,34,46,kiirabijaama,adit,Kodu all peab ta silmas Retke tee kiirabijaama .,obj,"adit,com,sg"
5527308,73,82,feminismi,adit,Üheks kõige totramaks lääne mõjuks peavad tulevased eesti meespoliitikud feminismi .,obj,"adit,com,sg"
5528422,42,55,kontrollmängu,adit,Teisipäeval Peterburi Spartaki rivistuses kontrollmängu pidanud Tartu korvpallur Jaanus Liivak ei vastanud treener Aleksandr Hartšenkovi nõuetele .,obj,"adit,com,sg"
5534979,50,62,näljastreiki,adit,Viimast juhib omal ajal Eesti iseseisvumise vastu näljastreiki pidanud ülemnõukogu saadik Vladimir Lebedev .,obj,"adit,com,sg"
5550457,27,39,perspektiivi,adit,""" Silmas peame kolme aasta perspektiivi .",obj,"adit,com,sg"
5582406,0,8,Avamängu,adit,Avamängu pidas Vancouverist Memphisesse kolinud Grizzlies ja kaotas Detroit Pistonsile 80 : 90.,obj,"adit,com,sg"
5621348,0,8,Avamängu,adit,Avamängu peab Trans 9. augustil Tallinnas Lilleküla staadionil ja korduskohtumise võõrsil 23. augustil .,obj,"adit,com,sg"
5637666,87,97,andmebaasi,adit,"Ta ei osanud täpselt öelda , kui palju on Tartus puudega lapsi , sest puudega inimeste andmebaasi peab Tartumaa pensioniamet , kuhu on koondatud nii linna kui maakonna andmed .",obj,"adit,com,sg"
5654695,13,18,paika,adit,Kas see peab paika ?,obj,"adit,com,sg"
5665568,47,58,allveelaeva,adit,""" Admiraliteedi merepäevade naelaks peab Hasin allveelaeva Lembit , mille toob sponsorluse korras kohale vedurlaevade firma PKL .",obj,"adit,com,sg"
5684490,98,107,kardinali,adit,"Üheks mustaks hobuseks , kes võib ootamatult või-dule kapata , peavad kihlveo-sõlmijad Austraalia kardinali George Pelli , kellele on panustatud vahekorras 50 : 1.",obj,"adit,com,sg"
5692402,32,43,finaalmängu,adit,"Läinud ööl pidasid Läänes teise finaalmängu San Antonio - Los Angeles Lakers , Ida finaal läheb lahti eeloleval ööl .",obj,"adit,com,sg"
5693652,73,79,ühtegi,,""" Esimeses voorus väljavalitud üheteistkümne logo seast ei pidanud žürii ühtegi sedavõrd heaks , et pakkuda seda linnavalitsusele kasutamiseks , "" ütles ETAle žürii liige Galina Moldon .",obj,
5695494,107,112,paika,adit,"Kui koodimurdjate meeskond jõudis lõpuks eesmärgini , olid nad sunnitud tõdema , et proua BB teooria pidas paika .",obj,"adit,com,sg"
5699162,26,40,veerandfinaali,adit,"Eile hilisõhtul pidas oma veerandfinaali Maret Ani , kelle vastaseks oli teise asetusega prantslanna Emilie Loit .",obj,"adit,com,sg"
5704326,65,72,paraadi,adit,"Paarisajaliikmelises mootorratturite kolonnis , mis Tartu linnas paraadi pidas , olid võrdse väärikusega esindatud nii kroomist kiiskavad Harleyd kui ka mattmustad rotirattad .",obj,"adit,com,sg"
5716330,32,44,metsseajahti,adit,Reedel Järvamaal Kaalepi metsas metsseajahti pidanud jahimeeste koer peletas emakaru pesalt minema ja jahimehed viisid kolm mahajäetud karupoega Nigula loomade taastuskeskusesse .,obj,"adit,com,sg"
5728667,50,55,baari,adit,"Taoli seal seoses Estline'i üritusega , Igo pidas baari .",obj,"adit,com,sg"
5731557,13,18,kirja,adit,"Kõik pidasid kirja , milles Nõukogude valitsust paluti tuua väed Tšehhoslovakkiasse , riikliku teadeteagentuuri TASS-i väljamõeldiseks .",obj,"adit,com,sg"
5773941,34,39,paika,adit,"Viimane võrdlus ei pidanud paraku paika , sest Tero Pitkämäe neljas koht oli soomlastele rahvuslik katastroof .",obj,"adit,com,sg"
5779562,33,41,muuseumi,adit,""" Epp peab silmas A.H. Tammsaare muuseumi Kadriorus Koidula tänaval .",obj,"adit,com,sg"
5799245,0,5,Jääma,adit,Jääma peaks kesklinna,obj,"adit,com,sg"
5810536,145,150,vooru,adit,Teenistujate ametiliitude katusorganisatsiooni TALO ning valitsuse ja omavalitsuste esindajad peavad kolmapäeval järjekordse palgaläbirääkimiste vooru .,obj,"adit,com,sg"
5829107,167,170,end,,"Esialgu nikerdas mänguasju põlve otsas , hiljem ostis juurde vajalikud saed ja puurimismasina ning pani rõhu ainulaadsetele puitmudelitele , mille ainuvalmistajaks ta end Eestis peab .",obj,nominal
5844114,150,160,puhkepausi,adit,"TALLINN , 9. mai ( EPLO ) - Rohelise liikumise üle 3000 osavõtjaga rattaretk ajas marru Palu-Veski puhketalu omaniku , kelle heinamaal ratturid loata puhkepausi pidasid , kirjutab SL Õhtuleht .",obj,"adit,com,sg"
5863661,104,107,end,,Aastaid politsei eest metsas redutanud ja juuli keskel vanglast ennetähtaegselt vabanenud Ülo Voitka on end kriminaalhooldaja järelevalve all hästi üleval pidanud .,obj,nominal
5869178,43,53,vastuvõttu,adit,"Samal ajal kui Vladimir Putin peab Kremlis vastuvõttu kõigile pidustustele saabunud riigijuhtidele , leiab Puškin , et oleks aeg tassikeseks teeks Vanal Arbatil .",obj,"adit,com,sg"
5898911,181,192,avamismängu,adit,"Järgmisel nädalavahetusel mängib Hotronic veel tugevamal turniiril Alytuses kohaliku Alita , Grodno-93 ja Norrköpingi Dolphinsiga , 28. septembril aga peab Haapsalu uue spordihoone avamismängu A. Le Coqiga .",obj,"adit,com,sg"
5930933,25,36,loengusarja,adit,"Mullu pidas üks õppejõud loengusarja , kus tal oli kolm seminarigruppi , igaühes istus 50 inimest .",obj,"adit,com,sg"
5930963,17,23,Iraaki,adit,"Ma ei pea silmas Iraaki ja Afganistani , vaid ennekõike Venemaa piirialasid .",obj,"adit,prop,sg"
5948193,110,115,matši,adit,MM-võistlusteks valmistuvad Lõuna-Korea ja Horvaatia jalgpallikoondis pidasid lühikese aja jooksul juba teise matši .,obj,"adit,com,sg"
5976726,16,29,pensionipõlve,adit,Sestap pidas ta pensionipõlve vaid ühe suve .,obj,"adit,com,sg"
5977136,110,118,avamängu,adit,"Enne loosimist on teada , et Saksamaa saab esimese asetuse grupis A ja peab 9. juunil Münchenis MM-võistluste avamängu .",obj,"adit,com,sg"
5992073,2,7,Viisi,adit,""" Viisi ta igatahes peab ja tantsib väga hästi .",obj,"adit,com,sg"
6005955,7,16,Bruyneeli,adit,""" Pean Bruyneeli läbi aegade parimaks omal alal .",obj,"adit,prop,sg"
6007149,30,42,salaalkoholi,adit,""" Siinjuures ei pea ma silmas salaalkoholi , mida müüakse althõlma , vaid aktsiisivaba alkoholi , mida turustatakse legaalses kaubandusvõrgus ja registreeritud kaubamärkide all , "" ütles Kits .",obj,"adit,com,sg"
6012859,24,34,Päevalehte,adit,"Muide , Õhtuleht ei pea Päevalehte üleval .",obj,"adit,com,sg"
6025155,27,37,halloweeni,adit,Pidasime ühes klassiruumis halloweeni .,obj,"adit,com,sg"
6079620,70,78,seminari,adit,Otepää energiasamba asukoha valisid välja 1992. aasta sügisel Otepääl seminari pidanud sentsitiivid .,obj,"adit,com,sg"
6081783,69,79,põdrajahti,adit,Kolmapäeval tabasid inspektorid Lääne-Virumaal Rägavere vallas loata põdrajahti pidanud 43-aastase Olavi .,obj,"adit,com,sg"
6083532,21,26,filmi,adit,Pean silmas Nüganeni filmi .,obj,"adit,com,sg"
6090717,75,83,piknikku,adit,"Aprilli keskel pidas ta koos paari teise välistudengiga Tartu raekoja taga piknikku , kui skinheadi välimusega kiilakas nooruk tuli tema juurde ning ütles : "" Heil Hitler , White Power !",obj,"adit,com,sg"
6099609,41,46,jahti,adit,"Nädala algul pidas šaakalikari jänestele jahti Varna lennuvälja lähistel ning jäi teel ette ühele autojuhile , kes ühe looma ka alla ajas .",obj,"adit,com,sg"
6112917,89,94,paika,adit,"Kui valitsus kukub enne 2007. aastat , siis rõõmustan selle üle , et minu ennustus pidas paika .",obj,"adit,com,sg"
6131490,31,39,Omaruumi,adit,Need ettevõtted peavad ühiselt Omaruumi ka üleval .,obj,"adit,com,sg"
6155084,144,150,dieeti,adit,"Mina olen loomu poolest äärmustesse kalduja : kui söön ( eriti magusat - šokolaadi ja jäätist ) , siis koguseid ja kaloreid ei vaata ; kui pean dieeti , siis jälle kipun nälgima , sest tahan kiiresti tulemusi näha .",obj,"adit,com,sg"
6175720,36,39,end,,"Endine lapsstaar Jackson , kes peab end Peeter Paaniks , on pidanud võitlema kümme aastat väidetega , nagu ta tunneks iha väikeste laste vastu .",obj,nominal
6192990,24,36,maratonmängu,adit,Eile pidasid Kais-Vesik maratonmängu Peterburi MK-l pronksi pälvinud brasiillaste Tande-Francoga .,obj,"adit,com,sg"
6201743,64,69,vimma,adit,"Andrei Leppik on veendunud , et liikluspolitsei peab tema peale vimma .",obj,"adit,com,sg"
6212982,30,42,salaalkoholi,adit,""" Siinjuures ei pea ma silmas salaalkoholi , mida müüakse althõlma kusagil Kopli monopolis , vaid aktsiisivaba alkoholi , mida turustatakse legaalses kaubandusvõrgus ja registreeritud kaubamärkide all ning mida müüvad litsentsitud tootjad , "" rääkis Kits .",obj,"adit,com,sg"
6223624,0,11,Spordipäeva,adit,"Spordipäeva peame renditud pinnal - Kalevi staadionil , "" ütles Parkala .",obj,"adit,com,sg"
6226082,98,111,välihospidali,adit,"Eesti 15-liikmeline pääste-rühm pidi eilseks jõudma Acehi piirkonda , et vahetada seal välja seni välihospidali pidanud Austraalia meeskond , kuid eile lõuna ajal sealse aja järgi oli meie päästegrupp sunnitud ootama edasipääsu Sumatra saarel teises piirkonnas Hollandi partnerite juures .",obj,"adit,com,sg"
6252570,22,31,restorani,adit,Kas te olete kogu elu restorani pidanud ?,obj,"adit,com,sg"
6308079,146,156,kaasalööma,adit,"Kas luuletaja võib olla iseeneses nokitseja , kõrvaltvaataja ja mõtlik registreerija ( ideaal ) või peab kõikjal muudkui valjuhäälselt ja edevalt kaasalööma ?",obj,"adit,com,sg"
6312550,31,34,end,,Aktiivseks katoliiklaseks peab end umbes 5 miljonit inimest .,obj,nominal
6392193,68,85,ajalookonverentsi,adit,3. detsembril peavad endiste wabariiklaste järeltulijad-veliselased ajalookonverentsi .,obj,"adit,com,sg"
6429684,47,65,kodulookonverentsi,adit,"Hiiumaa haridusselts Edu pidas Puski kirikaias kodulookonverentsi , kus arutati , miks külad nüüdseks nii tühjaks on jäänud .",obj,"adit,com,sg"
6457141,14,19,JÄÄMA,adit,ROHUPOOD PEAB JÄÄMA .,obj,"adit,com,sg"
6475971,89,94,paika,adit,"Rautio ennustus , et võõrsil astub Eestile kuue mehe asemel vastu tosin mängijat , pidas paika .",obj,"adit,com,sg"
6510150,62,73,sõprusmängu,adit,"TVMK peatreeneri Sergei Ratnikovi sõnul pidasid nad Jurmalaga sõprusmängu , sest MM-valikmängude ajaks tekkis klubi mängugraafikusse kümmekonna päevane auk .",obj,"adit,com,sg"
6523790,27,34,apteeki,adit,"Eile sõlmisid aga Tõnismäe apteeki pidanud OÜ Heroica ja ruumide uus rentnik Humax Invest kokkuleppe , et Heroica kolib kahe nädala jooksul apteegist välja .",obj,"adit,com,sg"
6544680,94,104,varjupaika,adit,"Vahesaare sõnul ei pidanud veterinaarkeskus suurt trahvisummat otstarbekaks , arvestades , et varjupaika peab mittetulundusühing .",obj,"adit,com,sg"
6696407,42,50,seminari,adit,"Selles seltskonnas , kus täna projektitöö seminari peame ja koostööleping allkirjastatakse , küll keegi nii ei mõtle .",obj,"adit,com,sg"
6718650,49,54,mängu,adit,Saage pidas Eesti koondise koosseisus eile teise mängu Tšehhimaal sealsete eakaaslaste vastu ning esmaspäevase kaotuse eest võeti revanš numbritega 82 : 73.,obj,"adit,com,sg"
6766531,0,8,Avamängu,adit,"Avamängu peab Flora 16. juulil Tiraspolis , korduskohtumise 23. juulil Tallinnas .",obj,"adit,com,sg"
6772617,158,163,mängu,adit,"Ameeriklasest tagamängija Robbie Reid ja leedulasest tsenter Gintaras Stulga pidasid klubi särgis esimese , poolakast keskmängija Krzysztof Wilangowski teise mängu .",obj,"adit,com,sg"
6775941,16,21,paika,adit,Kuna ei pidanud paika .,obj,"adit,com,sg"
6798675,5,10,liitu,adit,"Sama liitu peab silmas ka Keskerakond , kes oli oma öisel külaskäigul Reformierakonna juurde valmis jätma Kallasele peaministri ameti .",obj,"adit,com,sg"
6803196,139,153,treeningupausi,adit,"Tänavusel hooajal hakkas Kullamäele valu tegema achilleuse kõõlus , ta jättis vahele Eesti koondise mängud ning pidas hiljuti ka Bambergis treeningupausi .",obj,"adit,com,sg"
6810992,33,47,veerandfinaali,adit,Peame järgmise eesmärgina silmas veerandfinaali .,obj,"adit,com,sg"
6838780,36,39,end,,"Endine lapsstaar Jackson , kes peab end Peeter Paaniks , on pidanud võitlema kümme aastat väidetega , nagu ta tunneks iha laste vastu .",obj,nominal
6854501,27,33,gruppi,adit,Kõige suurema summa saanud gruppi pidasid vastajad kõige vajalikumaks aidata .,obj,"adit,com,sg"
6873381,0,15,Deetaprintsiipi,adit,Deetaprintsiipi peab É .,obj,"adit,prop,sg"
6902359,29,32,end,,ägestub : kas see plika peab end Mata Hariks ?,obj,nominal
6907178,41,50,videvikku,adit,"“ Ega sa , Ruudi , pahanda , kui me veel videvikku peame ?",obj,"adit,com,sg"
6914359,55,64,velotuuri,adit,"Eesti parim tegevrattur Jaan Kirsipuu pidi Dunkerque'i velotuuri teisel , 200,9 km etapil suu napilt võidust puhtaks pühkima ja vastu tuli võtta teine koht .",obj,"adit,com,sg"
6931899,53,58,jahti,adit,Capaneusi inimesed olid ningodega sõdinud ja nendele jahti pidanud .,obj,"adit,com,sg"
6974157,53,63,teabepäeva,adit,Laupäeval pidasid naiskogu Kadri liikmed Lõuna-Eesti teabepäeva .,obj,"adit,com,sg"
6984886,110,117,motelli,adit,"Kohalikust tööturust ettevõtja pilgu läbi vaadatuna rääkis meie oma kandi mees Kalev Raudsepp , kes seal Äksi motelli peab .",obj,"adit,com,sg"
7051308,28,39,müsteeriumi,adit,"“ Niisiis , sina pead selle müsteeriumi . ”",obj,"adit,com,sg"
7051338,37,48,müsteeriumi,adit,Nagunii peab lõpuks ise selle neetud müsteeriumi .,obj,"adit,com,sg"
7090475,17,31,lõunasöögiaega,adit,"Kord pidasid nad lõunasöögiaega ; märkasin autoaknast , et kõrbes on isegi söögipulgad väga õhukesed .",obj,"adit,com,sg"
7149522,51,56,sõlme,adit,"Sel juhul pole minust kindlasti mingit abi – selle sõlme peavad nemad kolmekesi – tema , Larry ja too missis X – lahti harutama . . . !",obj,"adit,com,sg"
7157745,107,112,panka,adit,"Nende meeste järeltulijad , kes laenasid raha Kolumbusele Ameerika avastamiseks , peavad tänaseni Itaalias panka .",obj,"adit,com,sg"
7187147,70,75,viisi,,"Paraku ei laulnud nad ühte kolmehäälset laulu , vaid igaüks pidas oma viisi , kuigi tegi seda hästi .",obj,post
7196779,0,8,Piknikku,adit,"Piknikku pidanud prügikastiinimesed Erik , Vladimir , Anna ja Oleg läksid oma sõnutsi Luigega tülli ning pussitasid ta šašlõkivarda ja noaga jõhkralt surnuks .",obj,"adit,com,sg"
7222903,103,116,netilehekülge,adit,"Vabastatuteks oli Pekingi ülikooli 23aastane psühholoogiatudeng Liu Di , 29aastan Li Yibin , kes pidas netilehekülge nimega "" Demokraatia ja vabadus "" ning 34aastane Shanghai Jiaotongi ülikooli lõpetanud Wu Yiran .",obj,"adit,com,sg"
7246812,56,61,paika,adit,"Anti Anton ei taha uskuda , et tema diagnoos ei pidanud paika .",obj,"adit,com,sg"
7268656,14,19,baari,adit,Tema isa peab baari … ” Pargipingil istub narkomaan ja tõmbab kanepit .,obj,"adit,com,sg"
7290129,17,26,nimekirja,adit,"Ülempedell pidas nimekirja , kus iga üliõpilane elab .",obj,"adit,com,sg"
7328577,166,173,mõjusid,,"Töö autori arvates avaldas kohus sellega , et lülitas "" hädaohus "" mõistesse ka "" tegeliku või potentsiaalse riski "" ja pidas pika aja jooksul ja tulevikus tekkivaid mõjusid kokkusobivaks hädaohu "" vahetuse "" nõudega , ettevaatlikku ja kaudset toetust ettevaatusprintsiibile .",obj,"af,impf,indic,mod,ps,ps2,sg"
7339822,21,26,kindi,adit,Ainult ninaluud pidi kindi .,obj,"adit,com,sg"
7367865,23,29,sehvti,adit,Aga ema pidas sulasega sehvti ja sai kaksikud tütred .,obj,"adit,com,sg"
7405368,0,9,Jutujärge,adit,"Jutujärge pidas hallijuukseline härrasmees , kes kandis pensneed .",obj,"adit,com,sg"
7413946,2,12,Sünnipäeva,adit,""" Sünnipäeva ka peame ? """,obj,"adit,com,sg"
7434514,16,26,terrorismi,adit,"Ta pidas silmas terrorismi , AIDSi , HIVi , inimkaubandust , millega on küllalt lähedalt kokku puutunud .",obj,"adit,com,sg"
7435356,0,5,Pulma,adit,"Pulma pidasime kõva , viina tetti Valgjärvel ja tol korral olli vaskit saada .",obj,"adit,com,sg"
7442194,51,60,CD-plaati,adit,""" Ei , Stirlitz , ma pean silmas Marlene Dietrichi CD-plaati , mille Müller teile kuulata andis ja mis pärast seda enam ei mängi ! """,obj,"adit,com,sg"
7454659,64,69,baari,adit,"“ Näiteks opereeris Multisus Stroomi rannahoones , kus ta pidas baari , sauna , piljardisaali ja parklat .",obj,"adit,com,sg"
7470014,8,14,paastu,adit,"Pidasin paastu , mõtisklesin eksistentsiaalsete küsimuste kallal , vabakutselise asi ...",obj,"adit,com,sg"
7521625,60,70,vallapäeva,adit,Laupäeval pidas Tõlliste valla rahvas Sooru järve ääres 15. vallapäeva .,obj,"adit,com,sg"
7529007,14,27,pensionipõlve,adit,""" Praegu pean pensionipõlve .",obj,"adit,com,sg"
7531797,7,12,šeffi,adit,Jumala šeffi pean silmas .,obj,"adit,com,sg"
7595699,37,46,infineoni,adit,Veel hiljuti oleksid need inimesed “ infineoni ” pidanud kas peavalu- või köhatablettideks .,obj,"adit,com,sg"
7666634,69,79,toidupoodi,adit,"Suures kortermajas elab noor mees , kes peab mingis tühjas garaazhis toidupoodi ( peaosa mängib Mingliang Tsai põhinäitleja Kangsheng Lee ) .",obj,"adit,com,sg"
7676746,107,112,paika,adit,"Kuulujutud , nagu põhjustanuks Jarretti mittevõistlemise vaid raha , ei pidavat Normani kinnitusel üldsegi paika .",obj,"adit,com,sg"
7691594,32,41,märkmikku,adit,"Sobolev peab jõugu kohta eraldi märkmikku , kus on 30-40 nime .",obj,"adit,com,sg"
7723967,73,82,feminismi,adit,Üheks kõige totramaks lääne mõjuks peavad tulevased eesti meespoliitikud feminismi .,obj,"adit,com,sg"
7769265,126,136,grillbaari,adit,"Majale seatud hüpoteegi alusel andis pank laenu firmale Reflet , kes pidas Pärnu maanteel praeguse Argentiina restorani kohal grillbaari .",obj,"adit,com,sg"
7810168,7,12,paika,adit,Ei pea paika .,obj,"adit,com,sg"
7865781,62,67,paika,adit,Leedu teatriga seotud lootused pidasid aga täiesti ja küllaga paika .,obj,"adit,com,sg"
7905930,22,27,lusti,adit,See kretiin – ja peab lusti tema külalistega !,obj,"adit,com,sg"
7914043,14,26,aspirantuuri,adit,""" Sa pidid ju aspirantuuri ... ; ? """,obj,"adit,com,sg"
7961890,11,16,paika,adit,Kõik pidas paika .,obj,"adit,com,sg"
7971614,0,8,Töökohta,adit,"Töökohta pidas Pott viimati kaheksateistkümne aastaselt , meenutades seda lühikest perioodi oma biograafiast varjamatu vastikusega , samal ajal kui paari nooruspäevade armu- , või õigemini seksuaalseiklust kirjeldades omandas tema hääl magusa , peaaegu imala tooni , ja silmad hakkasid kiimaselt läikima .",obj,"adit,com,sg"
7973851,10,23,antikvariaati,adit,""" Ma pean antikvariaati . """,obj,"adit,com,sg"
7996106,12,20,ajajärku,adit,""" Kui pikka ajajärku sa silmas pead ?",obj,"adit,com,sg"
8046140,32,38,duelli,adit,Hea ja Kuri peavad teineteisega duelli fantastilises päikesevabas suurlinnas Gotham Citys ( kunstnikud ja dekoratsioonikunstnikud said Oscari ) .,obj,"adit,com,sg"
